id,listing_url,scrape_id,host_id,host_name,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,city,state,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,cancellation_policy,calculated_host_listings_count,reviews_per_month
14370839,https://www.airbnb.com/rooms/14370839,2.0171E+13,65344210,Carly,,f,1,1,Brooklyn,NY,11207,Apartment,Private room,1,1,1,1,Real Bed,$34.00 ,,,,,1,$0.00 ,0,,,,,,,,flexible,1,
399946,https://www.airbnb.com/rooms/399946,2.0171E+13,1996265,David,100%,t,1,1,New York,NY,10002,Apartment,Private room,1,1,1,1,Real Bed,$90.00 ,,,$100.00 ,,1,$0.00 ,48,98,10,9,10,10,10,10,flexible,1,0.73
10134557,https://www.airbnb.com/rooms/10134557,2.0171E+13,6753765,Austin,,f,3,3,New York,NY,10009,Apartment,Shared room,2,1,1,1,Real Bed,$100.00 ,,,,,1,$0.00 ,0,,,,,,,,flexible,3,
15597266,https://www.airbnb.com/rooms/15597266,2.0171E+13,97536353,Chadine,83%,f,2,2,Queens,NY,11692,House,Private room,2,1,1,1,Real Bed,$60.00 ,,,$100.00 ,$20.00 ,1,$0.00 ,4,90,10,9,10,10,10,9,flexible,2,0.43
9684923,https://www.airbnb.com/rooms/9684923,2.0171E+13,2771943,Sophie,,f,1,1,Brooklyn,NY,11238,Apartment,Entire home/apt,9,3,2,5,Real Bed,$350.00 ,,,,,1,$0.00 ,0,,,,,,,,flexible,1,
18732648,https://www.airbnb.com/rooms/18732648,2.0171E+13,30487854,Ben,100%,f,1,1,Brooklyn,NY,11211,Apartment,Private room,1,1,1,1,Real Bed,$50.00 ,,,$0.00 ,$50.00 ,1,$0.00 ,9,98,10,10,10,10,10,10,strict,1,2.11
11547379,https://www.airbnb.com/rooms/11547379,2.0171E+13,57006887,Naa Ama,100%,f,4,4,Brooklyn,NY,11235,Apartment,Private room,2,1,1,1,Real Bed,$50.00 ,,,,$17.00 ,1,$25.00 ,10,94,10,9,10,10,10,10,strict,3,0.58
6956274,https://www.airbnb.com/rooms/6956274,2.0171E+13,29857858,Caroline,100%,t,2,2,Brooklyn,NY,11206,Apartment,Private room,2,1,1,2,Real Bed,$76.00 ,,,$118.00 ,$21.00 ,1,$12.00 ,64,98,10,10,10,10,9,10,moderate,1,2.34
13764772,https://www.airbnb.com/rooms/13764772,2.0171E+13,24295412,Shaheen,,f,1,1,Queens,NY,11106,Apartment,Private room,1,1,1,1,Real Bed,$30.00 ,,,$200.00 ,$50.00 ,1,$0.00 ,0,,,,,,,,flexible,1,
21172524,https://www.airbnb.com/rooms/21172524,2.0171E+13,32798929,Beate,,f,2,2,New York,NY,10011,Apartment,Private room,1,1,1,1,Real Bed,$75.00 ,,,,,1,$0.00 ,0,,,,,,,,flexible,1,
14649624,https://www.airbnb.com/rooms/14649624,2.0171E+13,16374575,Selina,100%,f,1,1,Brooklyn,NY,11233,Apartment,Private room,2,1,1,1,Real Bed,$60.00 ,,,,$40.00 ,1,$10.00 ,8,95,10,10,10,10,9,10,flexible,1,0.63
13415952,https://www.airbnb.com/rooms/13415952,2.0171E+13,31651673,Mathieu,,t,3,3,Brooklyn,NY,11211,Apartment,Private room,2,1,1,1,Real Bed,$90.00 ,,,,$20.00 ,1,$0.00 ,21,99,10,10,10,10,9,10,flexible,3,1.38
20354049,https://www.airbnb.com/rooms/20354049,2.0171E+13,46933900,Sasha,96%,f,5,5,New York,NY,10019,Other,Private room,2,1,3,1,Real Bed,$49.00 ,,,$100.00 ,$35.00 ,1,$19.00 ,1,80,,8,,,,,flexible,5,0.71
20799220,https://www.airbnb.com/rooms/20799220,2.0171E+13,149115826,Taylor,100%,f,1,1,New York,NY,,Apartment,Entire home/apt,6,1,2,5,Real Bed,$175.00 ,,,$199.00 ,$99.00 ,6,$25.00 ,0,,,,,,,,flexible,1,
4815886,https://www.airbnb.com/rooms/4815886,2.0171E+13,7351,Tanda,87%,f,4,4,Brooklyn,NY,11215,Loft,Entire home/apt,10,1,3,4,Real Bed,$254.00 ,$500.00 ,"$2,000.00 ",,$70.00 ,4,$45.00 ,5,84,8,8,8,10,9,8,strict,4,0.38
11760186,https://www.airbnb.com/rooms/11760186,2.0171E+13,62586694,Marc,75%,f,1,1,New York,NY,10002,Apartment,Entire home/apt,3,1,1,1,Real Bed,$105.00 ,,,"$1,000.00 ",$75.00 ,2,$15.00 ,7,91,10,9,10,10,10,9,strict,1,0.41
16363923,https://www.airbnb.com/rooms/16363923,2.0171E+13,107162130,Dennis,,f,1,1,New York,NY,10014,Apartment,Entire home/apt,2,1,0,1,Real Bed,$119.00 ,,,,,1,$0.00 ,0,,,,,,,,flexible,1,
13078772,https://www.airbnb.com/rooms/13078772,2.0171E+13,65758486,Laura,73%,f,2,2,New York,NY,10065,Apartment,Entire home/apt,3,1,1,1,Real Bed,$200.00 ,,,,$25.00 ,2,$20.00 ,17,96,10,10,10,10,10,9,strict,2,1.03
21090154,https://www.airbnb.com/rooms/21090154,2.0171E+13,59962438,Aakash,70%,f,1,1,New York,NY,10036,Apartment,Private room,1,1,1,1,Real Bed,$93.00 ,,,$100.00 ,$60.00 ,1,$0.00 ,0,,,,,,,,strict,1,
7093979,https://www.airbnb.com/rooms/7093979,2.0171E+13,3946744,Raj,,f,1,1,New York,NY,10022,Apartment,Entire home/apt,6,1.5,3,3,Real Bed,$450.00 ,,,$450.00 ,$100.00 ,6,$20.00 ,0,,,,,,,,flexible,1,
11389037,https://www.airbnb.com/rooms/11389037,2.0171E+13,51425591,Matthew,,f,1,1,Brooklyn,NY,11222,Apartment,Private room,1,1,1,1,Real Bed,$70.00 ,,,,,1,$0.00 ,0,,,,,,,,flexible,1,
256078,https://www.airbnb.com/rooms/256078,2.0171E+13,1346437,Cristina,100%,f,1,1,Long Island City,NY,11104,Apartment,Private room,1,1,1,1,Real Bed,$55.00 ,,,,$25.00 ,1,$0.00 ,13,93,9,10,10,10,10,10,strict,1,0.21
13083221,https://www.airbnb.com/rooms/13083221,2.0171E+13,46407854,Deniz,,f,1,1,Brooklyn,NY,11225,Apartment,Private room,1,1,1,1,Real Bed,$55.00 ,,,,,1,$0.00 ,0,,,,,,,,flexible,1,
17269114,https://www.airbnb.com/rooms/17269114,2.0171E+13,11612872,Robert,95%,f,12,12,Brooklyn,NY,11222,Apartment,Private room,1,1,1,1,Real Bed,$53.00 ,,,,$10.00 ,1,$8.00 ,20,98,10,10,10,10,10,10,strict,4,2.62
18810763,https://www.airbnb.com/rooms/18810763,2.0171E+13,41834599,Abe,100%,f,2,2,Brooklyn,NY,11249,Apartment,Private room,1,1,1,1,Real Bed,$75.00 ,,,,,1,$0.00 ,0,,,,,,,,flexible,2,
20915959,https://www.airbnb.com/rooms/20915959,2.0171E+13,127247014,Noor,100%,f,2,2,Brooklyn ,NY,11217,Apartment,Entire home/apt,4,1,2,2,Real Bed,$180.00 ,,,,$50.00 ,1,$0.00 ,0,,,,,,,,flexible,2,
841484,https://www.airbnb.com/rooms/841484,2.0171E+13,2682735,Andrew,100%,f,1,1,New York,NY,10002,Apartment,Entire home/apt,4,1,1,2,Real Bed,$200.00 ,"$1,300.00 ","$4,500.00 ",$500.00 ,$100.00 ,2,$10.00 ,41,90,9,8,10,10,10,9,strict,1,0.71
10019508,https://www.airbnb.com/rooms/10019508,2.0171E+13,51095356,Tamu,100%,f,1,1,Brooklyn,NY,11206,Apartment,Private room,2,1,1,1,Real Bed,$59.00 ,,,,,1,$10.00 ,27,92,9,9,9,9,9,9,flexible,1,1.26
19093566,https://www.airbnb.com/rooms/19093566,2.0171E+13,13744047,Viktoria,100%,f,1,1,New York,NY,10029,Apartment,Private room,10,1,4,5,Real Bed,$250.00 ,,,,$100.00 ,1,$0.00 ,15,88,9,9,9,9,8,9,strict,1,3.81
6242355,https://www.airbnb.com/rooms/6242355,2.0171E+13,32405588,Marco,100%,f,2,2,Brooklyn,NY,11211,Loft,Entire home/apt,4,2,2,2,Real Bed,$242.00 ,,,$800.00 ,,1,$0.00 ,1,80,10,10,10,10,10,10,moderate,2,0.07
8716577,https://www.airbnb.com/rooms/8716577,2.0171E+13,6786361,Michael,100%,f,2,2,Brooklyn ,NY,11211,Apartment,Private room,1,1,1,1,Real Bed,$55.00 ,$480.00 ,"$1,750.00 ",$100.00 ,$20.00 ,1,$0.00 ,31,95,10,9,10,10,10,10,flexible,2,1.72
12242672,https://www.airbnb.com/rooms/12242672,2.0171E+13,18362341,Michael,,f,1,1,New York,NY,10031,Apartment,Private room,1,1,1,1,Real Bed,$35.00 ,,,,,1,$0.00 ,0,,,,,,,,flexible,1,
13127074,https://www.airbnb.com/rooms/13127074,2.0171E+13,50069275,Gumyar,100%,f,1,1,New York,NY,10016,Apartment,Entire home/apt,7,1.5,3,3,Real Bed,$400.00 ,,,"$3,000.00 ",$200.00 ,3,$0.00 ,28,94,10,9,10,10,10,9,strict,1,1.75
20027800,https://www.airbnb.com/rooms/20027800,2.0171E+13,142229438,Linda,100%,f,2,2,New York,NY,11222,Apartment,Entire home/apt,2,1,1,1,Real Bed,$125.00 ,,,,,1,$50.00 ,1,100,10,10,10,10,10,10,flexible,2,1
17480071,https://www.airbnb.com/rooms/17480071,2.0171E+13,34697223,Kate & Sharon,100%,f,1,1,New York,NY,10010,Apartment,Entire home/apt,3,1,0,2,Real Bed,$200.00 ,,,,,1,$0.00 ,2,100,10,9,10,10,10,9,flexible,1,0.34
11258581,https://www.airbnb.com/rooms/11258581,2.0171E+13,58758394,Cadet,,f,1,1,Brooklyn,NY,11225,Apartment,Private room,2,1,1,1,Real Bed,$67.00 ,,,,$30.00 ,1,$30.00 ,1,100,8,6,10,10,10,6,flexible,1,0.06
20534562,https://www.airbnb.com/rooms/20534562,2.0171E+13,146620661,Mary,100%,f,1,1,New York,NY,10128,Apartment,Entire home/apt,2,1,1,1,Real Bed,$200.00 ,,,,,1,$0.00 ,2,100,10,10,10,9,9,9,flexible,1,2
121473,https://www.airbnb.com/rooms/121473,2.0171E+13,599002,Chris,90%,f,1,1,Brooklyn,NY,11222,Apartment,Entire home/apt,4,1,1,2,Real Bed,$150.00 ,,,$150.00 ,$60.00 ,1,$0.00 ,59,95,9,9,10,10,10,9,moderate,1,0.76
4861422,https://www.airbnb.com/rooms/4861422,2.0171E+13,25006353,John,100%,f,2,2,Brooklyn,NY,11222,Apartment,Entire home/apt,2,1,1,1,Real Bed,$140.00 ,,,,,1,$0.00 ,10,94,10,10,10,10,10,9,moderate,2,0.55
16402087,https://www.airbnb.com/rooms/16402087,2.0171E+13,2670616,Zara,,f,1,1,New York ,NY,11104,House,Private room,1,1,1,1,Real Bed,$37.00 ,,,,,1,$0.00 ,4,95,10,8,10,10,10,10,flexible,1,0.42
2465333,https://www.airbnb.com/rooms/2465333,2.0171E+13,12058474,Garth,,f,1,1,New York,NY,,Condominium,Entire home/apt,4,1,1,1,Real Bed,$132.00 ,,,,$50.00 ,2,$20.00 ,5,95,10,8,10,10,9,10,strict,1,0.38
10731317,https://www.airbnb.com/rooms/10731317,2.0171E+13,10525320,Candace,100%,f,2,2,New York,NY,10075,Apartment,Shared room,1,1,1,1,Airbed,$45.00 ,,,,,1,$0.00 ,46,92,9,9,10,10,10,9,moderate,1,2.28
9400570,https://www.airbnb.com/rooms/9400570,2.0171E+13,48489264,Claudio,,f,1,1,New York,NY,10030,Apartment,Entire home/apt,3,1,1,1,Real Bed,$121.00 ,,,$450.00 ,,1,$20.00 ,0,,,,,,,,moderate,1,
1114493,https://www.airbnb.com/rooms/1114493,2.0171E+13,265152,Marta,100%,t,2,2,Brooklyn,NY,11217,Apartment,Private room,2,1,1,1,Real Bed,$75.00 ,,"$1,600.00 ",$120.00 ,$45.00 ,1,$45.00 ,21,98,10,9,10,10,10,9,strict,2,0.51
20253898,https://www.airbnb.com/rooms/20253898,2.0171E+13,93756001,Gina,80%,f,1,1,New York,NY,10029,Apartment,Entire home/apt,3,1,2,1,Real Bed,$125.00 ,,,$0.00 ,$20.00 ,3,$15.00 ,2,100,10,10,10,10,10,10,flexible,1,1.02
3544530,https://www.airbnb.com/rooms/3544530,2.0171E+13,2972733,Aiala,,f,1,1,Brooklyn,NY,11238,Apartment,Entire home/apt,6,2,2,4,Real Bed,$275.00 ,"$1,000.00 ",,$500.00 ,$120.00 ,1,$0.00 ,3,100,10,9,10,10,9,10,strict,1,0.08
4994058,https://www.airbnb.com/rooms/4994058,2.0171E+13,25747773,Ellen!,,f,1,1,New York,NY,10016,Apartment,Private room,2,1,1,1,Real Bed,$140.00 ,,,,$45.00 ,1,$10.00 ,2,100,10,9,10,10,10,9,moderate,1,0.09
15043534,https://www.airbnb.com/rooms/15043534,2.0171E+13,84607966,Nurcan,100%,f,5,5,Woodside,NY,11377,Apartment,Private room,2,2,1,1,Real Bed,$55.00 ,,,,$10.00 ,1,$19.00 ,55,89,9,9,9,10,9,9,strict,3,4.34
8049964,https://www.airbnb.com/rooms/8049964,2.0171E+13,2484930,Fran,100%,f,1,1,Bronx,NY,10452,Apartment,Private room,1,1,1,1,Pull-out Sofa,$39.00 ,,$900.00 ,$0.00 ,$0.00 ,1,$0.00 ,66,92,9,9,10,10,9,9,strict,1,2.6
457528,https://www.airbnb.com/rooms/457528,2.0171E+13,2274284,Joanne,90%,f,1,1,New York,NY,10014,Apartment,Entire home/apt,4,1,2,3,Real Bed,$250.00 ,,,$500.00 ,$150.00 ,4,$200.00 ,49,88,9,9,9,9,10,9,strict,1,0.79
6965019,https://www.airbnb.com/rooms/6965019,2.0171E+13,6928000,Luke,100%,f,1,1,Brooklyn,NY,11237,Apartment,Entire home/apt,4,1,0,2,Real Bed,$98.00 ,$900.00 ,"$3,200.00 ",$200.00 ,$99.00 ,2,$20.00 ,86,93,10,9,10,10,9,10,strict,1,3.27
9239252,https://www.airbnb.com/rooms/9239252,2.0171E+13,47052253,Wenjia,,f,1,1,New York,NY,10002,Apartment,Private room,1,1,1,1,Real Bed,$82.00 ,,,$150.00 ,$30.00 ,1,$35.00 ,0,,,,,,,,moderate,1,
8994904,https://www.airbnb.com/rooms/8994904,2.0171E+13,46983992,Wenping,,f,1,1,New York,NY,10019,Apartment,Private room,2,1,1,1,Real Bed,$305.00 ,,,,,1,$0.00 ,0,,,,,,,,flexible,1,
3591417,https://www.airbnb.com/rooms/3591417,2.0171E+13,2750320,Sophie,100%,f,2,2,Queens,NY,11385,Apartment,Private room,2,1,1,1,Real Bed,$65.00 ,$360.00 ,"$1,200.00 ",$200.00 ,$40.00 ,2,$35.00 ,37,94,10,10,10,10,9,10,strict,1,0.99
17140695,https://www.airbnb.com/rooms/17140695,2.0171E+13,2770769,Karen,100%,f,1,1,Brooklyn,NY,11206,Apartment,Entire home/apt,3,1,1,1,Real Bed,$75.00 ,,,$200.00 ,,1,$0.00 ,2,100,10,9,10,10,10,10,strict,1,0.47
4494705,https://www.airbnb.com/rooms/4494705,2.0171E+13,11228023,Danielle,,f,1,1,Brooklyn,NY,11232,Apartment,Private room,2,1,1,1,Real Bed,$50.00 ,$300.00 ,,,,1,$0.00 ,1,100,10,10,10,10,10,10,moderate,1,0.03
7968983,https://www.airbnb.com/rooms/7968983,2.0171E+13,780477,Donavan,100%,t,1,1,Brooklyn,NY,11207,House,Entire home/apt,7,2.5,4,4,Real Bed,$275.00 ,"$1,900.00 ",,$400.00 ,$165.00 ,1,$0.00 ,38,97,10,10,10,10,8,10,strict,1,1.54
17790889,https://www.airbnb.com/rooms/17790889,2.0171E+13,44055126,Tyler,100%,f,1,1,New York,NY,10002,Apartment,Private room,2,1,1,1,Real Bed,$90.00 ,,,$0.00 ,$0.00 ,1,$0.00 ,3,87,9,7,9,9,9,9,flexible,1,1.23
5034350,https://www.airbnb.com/rooms/5034350,2.0171E+13,23292448,Kimberly  Anne,90%,f,2,2,New York,NY,10012,Loft,Entire home/apt,6,1,2,4,Real Bed,$564.00 ,,,$276.00 ,$200.00 ,4,$28.00 ,99,94,10,9,10,9,10,9,strict,1,3.07
5136833,https://www.airbnb.com/rooms/5136833,2.0171E+13,26558533,Jinqiu,,f,1,1,New York,NY,,Apartment,Private room,2,1,1,1,Futon,$79.00 ,,,,$50.00 ,1,$0.00 ,8,83,9,8,9,10,9,9,strict,1,0.53
20186060,https://www.airbnb.com/rooms/20186060,2.0171E+13,143715941,Rob,,f,1,1,New York,NY,10128,Apartment,Entire home/apt,3,1,1,1,Real Bed,$129.00 ,,,,,1,$0.00 ,0,,,,,,,,flexible,1,
16240441,https://www.airbnb.com/rooms/16240441,2.0171E+13,105836294,Sivan,,f,1,1,New York,NY,10010,Apartment,Entire home/apt,2,1,1,1,Real Bed,$120.00 ,,,,$30.00 ,1,$0.00 ,0,,,,,,,,strict,1,
8312148,https://www.airbnb.com/rooms/8312148,2.0171E+13,8550571,Nolan,100%,f,1,1,New York,NY,10014,Apartment,Entire home/apt,4,1,1,1,Real Bed,$400.00 ,,,$200.00 ,$130.00 ,1,$0.00 ,10,96,9,9,9,10,10,8,moderate,1,0.54
19594617,https://www.airbnb.com/rooms/19594617,2.0171E+13,81662039,Vadim,100%,f,3,3,New York,NY,10029,Apartment,Private room,3,1,1,1,Real Bed,$109.00 ,,,,$25.00 ,1,$0.00 ,10,98,9,10,10,10,9,10,strict,3,4.23
14076114,https://www.airbnb.com/rooms/14076114,2.0171E+13,11971853,Anna,100%,f,2,2,New York,NY,10069,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,$390.00 ,,,$500.00 ,$100.00 ,1,$0.00 ,0,,,,,,,,strict,1,
16018094,https://www.airbnb.com/rooms/16018094,2.0171E+13,69545883,Chayla,100%,f,33,33,New York,NY,10017,Timeshare,Entire home/apt,2,1,0,1,Real Bed,$499.00 ,,,,$100.00 ,1,$0.00 ,2,100,10,10,10,10,10,10,strict,12,0.2
1015923,https://www.airbnb.com/rooms/1015923,2.0171E+13,2483350,Avital,100%,f,1,1,Brooklyn,NY,11222,Apartment,Entire home/apt,2,1,2,1,Real Bed,$86.00 ,,,$300.00 ,$50.00 ,1,$15.00 ,8,91,10,9,10,10,9,10,strict,1,0.16
12713090,https://www.airbnb.com/rooms/12713090,2.0171E+13,23919461,Cesar,100%,f,2,2,New York,NY,10014,Apartment,Entire home/apt,6,1,2,4,Real Bed,$250.00 ,,,$300.00 ,$120.00 ,4,$50.00 ,13,92,10,9,10,10,10,9,strict,2,0.75
7665230,https://www.airbnb.com/rooms/7665230,2.0171E+13,15892935,Theresa,,f,1,1,Brooklyn,NY,11220,Apartment,Private room,2,1,1,1,Real Bed,$50.00 ,$340.00 ,,,,1,$15.00 ,2,100,10,10,10,10,9,10,flexible,1,0.08
2292275,https://www.airbnb.com/rooms/2292275,2.0171E+13,11710466,Lindsey,,f,1,1,New York,NY,10128,Apartment,Entire home/apt,4,1,0,1,Real Bed,$135.00 ,$799.00 ,,,$100.00 ,1,$0.00 ,4,95,10,10,10,10,10,9,moderate,1,0.14
20447914,https://www.airbnb.com/rooms/20447914,2.0171E+13,1308759,Vanessa,100%,f,1,1,New York,NY,10002,Apartment,Entire home/apt,2,1,1,1,Real Bed,$140.00 ,,,$100.00 ,$30.00 ,1,$0.00 ,1,100,10,10,10,10,10,10,flexible,1,1
5598465,https://www.airbnb.com/rooms/5598465,2.0171E+13,18941320,Alexandra,100%,f,1,1,Astoria,NY,11106,Apartment,Entire home/apt,3,1,1,2,Real Bed,$105.00 ,$880.00 ,"$2,765.00 ",$95.00 ,$80.00 ,2,$55.00 ,5,96,10,10,10,10,9,9,strict,1,0.18
8403327,https://www.airbnb.com/rooms/8403327,2.0171E+13,15928518,Karen,100%,f,1,1,Brooklyn,NY,11211,Apartment,Entire home/apt,2,1,1,1,Real Bed,$102.00 ,$720.00 ,,$0.00 ,$50.00 ,2,$50.00 ,6,100,10,10,10,10,10,10,moderate,1,0.26
18793151,https://www.airbnb.com/rooms/18793151,2.0171E+13,4099467,Vincent,100%,f,1,1,New York,NY,10002,Apartment,Entire home/apt,1,1,0,1,Real Bed,$125.00 ,,,,$15.00 ,1,$20.00 ,1,100,10,10,10,10,10,10,flexible,1,0.23
8905281,https://www.airbnb.com/rooms/8905281,2.0171E+13,209483,Kate,90%,f,1,1,New York,NY,10012,Apartment,Entire home/apt,3,1,1,1,Real Bed,$175.00 ,"$2,000.00 ",,$500.00 ,$45.00 ,1,$0.00 ,34,97,10,9,10,10,10,10,moderate,1,1.59
10516424,https://www.airbnb.com/rooms/10516424,2.0171E+13,51913826,The Bowery House,100%,f,28,28,New York,NY,10012,Other,Private room,1,0,1,1,Real Bed,$69.00 ,,,,,1,$0.00 ,36,79,8,9,10,10,10,8,moderate,28,1.82
11453029,https://www.airbnb.com/rooms/11453029,2.0171E+13,22169347,Laura,100%,f,1,1,Brooklyn,NY,11238,Apartment,Entire home/apt,2,1,1,1,Real Bed,$75.00 ,,,,,1,$0.00 ,4,100,10,10,10,10,9,9,flexible,1,0.25
20760187,https://www.airbnb.com/rooms/20760187,2.0171E+13,9663247,Roland,100%,f,1,1,Brooklyn,NY,11216,House,Entire home/apt,6,2,6,6,Real Bed,$130.00 ,,,$0.00 ,$150.00 ,4,$50.00 ,0,,,,,,,,flexible,1,
12600300,https://www.airbnb.com/rooms/12600300,2.0171E+13,67584586,Hide,100%,f,1,1,Brooklyn,NY,11211,Apartment,Private room,2,1,1,1,Real Bed,$55.00 ,,,,,1,$0.00 ,8,100,10,8,10,10,10,10,flexible,1,0.46
17517940,https://www.airbnb.com/rooms/17517940,2.0171E+13,114104868,Hao,100%,f,1,1,纽约市,NY,11421,Apartment,Private room,2,1,1,2,Real Bed,$60.00 ,,,$500.00 ,,1,$7.00 ,0,,,,,,,,strict,1,
20912843,https://www.airbnb.com/rooms/20912843,2.0171E+13,20625215,Caryn,,f,1,1,New York,NY,10035,Apartment,Entire home/apt,3,1,1,2,Real Bed,$150.00 ,,,,$50.00 ,1,$0.00 ,0,,,,,,,,flexible,1,
5885280,https://www.airbnb.com/rooms/5885280,2.0171E+13,4291007,Graham And Ben,100%,f,14,14,Clinton Hill Brooklyn,NY,11205,Apartment,Private room,2,2.5,1,1,Real Bed,$95.00 ,$488.00 ,"$2,600.00 ",,$18.00 ,1,$7.00 ,47,89,9,9,9,9,8,9,strict,6,1.61
18807575,https://www.airbnb.com/rooms/18807575,2.0171E+13,6918478,Emma,50%,f,1,1,Brooklyn,NY,11238,Apartment,Entire home/apt,2,1.5,2,2,Real Bed,$125.00 ,,,,,1,$0.00 ,0,,,,,,,,flexible,1,
1465807,https://www.airbnb.com/rooms/1465807,2.0171E+13,7812791,Meghan & Nate,,f,1,1,New York,NY,10040,Apartment,Entire home/apt,2,1,1,1,Real Bed,$79.00 ,$500.00 ,,$200.00 ,$25.00 ,1,$0.00 ,0,,,,,,,,flexible,1,
4465420,https://www.airbnb.com/rooms/4465420,2.0171E+13,450853,Katherine,100%,f,1,1,New York,NY,10019,Apartment,Entire home/apt,4,1,1,2,Real Bed,$150.00 ,,,,$80.00 ,1,$0.00 ,37,92,10,9,9,9,10,9,flexible,1,1.26
1460549,https://www.airbnb.com/rooms/1460549,2.0171E+13,7828072,Giselle,90%,f,1,1,New York,NY,10011,Apartment,Entire home/apt,2,1,1,1,Real Bed,$250.00 ,,,,$90.00 ,2,$50.00 ,23,93,10,9,9,10,10,9,strict,1,0.46
19054653,https://www.airbnb.com/rooms/19054653,2.0171E+13,54535423,Kristina,100%,f,1,1,New York,NY,10025,Apartment,Entire home/apt,4,1,2,1,Real Bed,$175.00 ,,,,$30.00 ,1,$25.00 ,5,100,10,10,10,10,10,10,strict,1,1.63
19589327,https://www.airbnb.com/rooms/19589327,2.0171E+13,504954,Hasan,100%,f,1,1,New York,NY,10017,Apartment,Entire home/apt,1,1,0,1,Real Bed,$100.00 ,,,$0.00 ,$50.00 ,1,$0.00 ,0,,,,,,,,flexible,1,
1085916,https://www.airbnb.com/rooms/1085916,2.0171E+13,4176838,John,100%,f,1,1,New York,NY,10016,Apartment,Entire home/apt,2,1,0,1,Real Bed,$155.00 ,,,$600.00 ,$75.00 ,2,$25.00 ,76,86,9,9,9,10,9,9,strict,1,1.42
8110,https://www.airbnb.com/rooms/8110,2.0171E+13,22486,Lisel,97%,f,7,7,Brooklyn,NY,11217,House,Private room,3,1,1,2,Real Bed,$99.00 ,$850.00 ,"$2,500.00 ",,$10.00 ,2,$30.00 ,45,89,9,8,9,9,10,9,flexible,7,0.48
12189021,https://www.airbnb.com/rooms/12189021,2.0171E+13,3282294,Collette,,f,1,1,New York,NY,10128,Apartment,Entire home/apt,6,2,2,4,Real Bed,$350.00 ,,,,,1,$0.00 ,1,80,10,10,10,10,10,8,flexible,1,0.06
5567278,https://www.airbnb.com/rooms/5567278,2.0171E+13,2306485,Yahya,80%,f,1,1,New York,NY,10014,Apartment,Entire home/apt,4,1,1,1,Real Bed,$220.00 ,,,$200.00 ,$70.00 ,2,$25.00 ,74,91,10,9,10,10,10,9,strict,1,2.4
12294876,https://www.airbnb.com/rooms/12294876,2.0171E+13,49598737,Chaitanya,,f,1,1,New York,NY,10027,Apartment,Private room,1,1,1,1,Real Bed,$65.00 ,,,,,1,$0.00 ,6,73,8,7,8,8,9,8,flexible,1,0.34
19748153,https://www.airbnb.com/rooms/19748153,2.0171E+13,138054927,Amsa,100%,f,1,1,Brooklyn,NY,11238,Apartment,Entire home/apt,4,1,1,2,Real Bed,$112.00 ,,,$0.00 ,$0.00 ,2,$50.00 ,2,100,10,10,10,10,10,10,flexible,1,2
6673638,https://www.airbnb.com/rooms/6673638,2.0171E+13,19600872,Pianpian Carolyn,,f,1,1,Brooklyn,NY,11223,Apartment,Private room,2,1,1,1,Real Bed,$69.00 ,$299.00 ,"$1,050.00 ",,,1,$0.00 ,0,,,,,,,,flexible,1,
15943475,https://www.airbnb.com/rooms/15943475,2.0171E+13,103434234,Nicole,100%,f,1,1,New York,NY,10023,Apartment,Entire home/apt,4,1,0,2,Real Bed,$255.00 ,,,,$25.00 ,1,$0.00 ,25,95,10,10,10,10,10,10,moderate,1,2.4
19000303,https://www.airbnb.com/rooms/19000303,2.0171E+13,127423908,William,100%,f,1,1,New York,NY,10019,Apartment,Entire home/apt,6,1,2,3,Real Bed,$375.00 ,,,$500.00 ,$100.00 ,4,$50.00 ,7,94,10,10,10,10,10,10,strict,1,1.84
2493176,https://www.airbnb.com/rooms/2493176,2.0171E+13,12760201,Megan,100%,f,1,1,New York,NY,10028,Apartment,Entire home/apt,3,1,0,1,Real Bed,$141.00 ,,,$100.00 ,$50.00 ,1,$0.00 ,17,96,10,10,10,10,10,10,flexible,1,0.43
19291761,https://www.airbnb.com/rooms/19291761,2.0171E+13,135089907,Ross,83%,f,2,2,New York,NY,10009,Other,Shared room,1,1,1,1,Real Bed,$50.00 ,,,,,1,$0.00 ,1,20,2,6,2,2,10,2,flexible,2,0.32
880424,https://www.airbnb.com/rooms/880424,2.0171E+13,3549531,Jeremy,100%,t,1,1,Brooklyn,NY,11226,Apartment,Private room,1,1,1,1,Real Bed,$72.00 ,$290.00 ,"$1,180.00 ",$200.00 ,$40.00 ,1,$35.00 ,46,98,10,9,10,10,9,10,moderate,1,0.91
6494573,https://www.airbnb.com/rooms/6494573,2.0171E+13,4930847,Rachel,100%,f,2,2,Brooklyn,NY,11206,Apartment,Private room,1,1,1,1,Real Bed,$51.00 ,$900.00 ,"$2,800.00 ",,$25.00 ,1,$25.00 ,16,100,10,10,10,10,10,10,strict,2,1.73
